symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
APTUSDT,long,2023-10-22 08:35:00,5.918958,2023-10-23 09:45:00,5.913039042,11.9319482134325,4.382362208903669,stopped,high_volatility,88,25.166666666666668,Asian Session + London Session,99.0,38.15042685848823,0.16339413937728253
BTCUSDT,long,2023-10-23 13:00:00,30652.21845,2023-10-23 13:30:00,30409.23033,-276.5719168290018,-0.9022900488594221,stopped,trending,80,0.5,London Session + NY Session,53.0,27.217752937221178,0.02240226295309805
XRPUSDT,long,2023-10-23 09:55:00,0.5269633499999999,2023-10-23 22:55:00,0.551234245,31.79055673478468,2.7647952585886735,completed,trending,85,13.0,London Session,98.0,25.85942763164542,0.01458472808891544
ETHUSDT,long,2023-10-30 08:00:00,1788.563835,2023-10-30 09:00:00,1823.157965,37.19557997748502,1.0864319462632002,completed,trending,85,1.0,Asian Session + London Session,71.0,27.85613952153435,0.022343615864662825
VETUSDT,long,2023-10-30 09:00:00,0.01910955,2023-10-30 11:00:00,0.019119076110675,-1.2069370129994197,-0.06017741750000157,stopped,trending,87,2.0,London Session,99.0,34.945901933303475,0.06759284565433413
XRPUSDT,long,2023-10-30 08:00:00,0.5524761,2023-10-30 11:45:00,0.563028345,37.13317785967698,1.0717096267512776,completed,trending,92,3.75,Asian Session + London Session,39.0,27.839489995154292,0.005438357334029836
SUIUSDT,long,2023-10-30 11:45:00,0.46843409999999996,2023-10-30 13:00:00,0.45959994000000004,-22.48342199308516,-1.9948544997044249,stopped,trending,89,1.25,London Session,93.0,37.295511809709055,0.08863391269751357
LINKUSDT,long,2023-10-30 11:00:00,11.323659,2023-10-30 13:10:00,11.329303844011498,-0.6367160073309326,-0.06017741750000778,stopped,trending,85,2.1666666666666665,London Session,92.0,29.455107227833143,0.07127026928995972
AAVEUSDT,long,2023-10-30 08:05:00,84.472215,2023-10-30 14:30:00,84.387742785,26.2100762757894,1.540784207864851,stopped,trending,93,6.416666666666667,Asian Session + London Session,91.0,25.59041781648731,0.004992626831097091
LINKUSDT,long,2023-10-30 13:15:00,11.463728999999999,2023-10-30 17:10:00,11.174814,-21.61234192412771,-2.628867087227894,stopped,trending,88,3.9166666666666665,London Session + NY Session,99.0,26.01499536400457,0.19348053612111307
AVAXUSDT,long,2023-10-30 14:30:00,11.593793999999999,2023-10-30 17:10:00,11.413575000000002,-23.0579607505507,-1.6635887523100503,stopped,trending,88,2.6666666666666665,London Session + NY Session,89.0,29.696531854897255,0.028698574576630425
BNBUSDT,long,2023-10-30 08:00:00,226.183035,2023-10-30 17:15:00,225.956851965,22.507334994718313,0.5806586677395453,stopped,trending,85,9.25,Asian Session + London Session,90.0,35.60979777234373,0.02066792264582956
XLMUSDT,long,2023-10-30 13:05:00,0.11694844499999998,2023-10-30 17:15:00,0.11683149655499998,25.81819316801008,1.084177719553232,stopped,trending,89,4.166666666666667,London Session + NY Session,99.0,30.933967541922765,0.040346023291226496
